Record_ID,Partition_Role,Training_Eligibility,Leakage_Group,Metal_Ligand_Group,Source_Type,Source_Record_ID,Source_DOI,Source_Data_DOI,Source_Data_URL,Source_URL,Article_Title,MOF,Legante,Ligand_SMILES,Ligand_InChIKey,Famiglia_Legante,Metallo,Sale_Metallico,Counterion_Class,Hydration_Number,Oxidation_State,Solvente,Solvent_1,Solvent_1_mL,Solvent_2,Solvent_2_mL,Solvent_3,Solvent_3_mL,Solvent_4,Solvent_4_mL,Solvent_5,Solvent_5_mL,Additivo_Colinker,mmol_Additive,Temperatura_C,Tempo_ore,mmol_Legante,mmol_Sale,Rapporto_LM,Volume_solvente_mL,Total_Precursor_Concentration_M,Heating_Method,Microwave_Power_W,Workup,Outcome_Class,Outcome_Label,Outcome_Raw_Score,Outcome_Score_Scale,Outcome_Mapping_Rule,Curation_Policy,Yield_percent,BET_m2_g,PXRD_Confirmed,SCXRD_Confirmed,Evidence_Type,Evidence_Statement,Extraction_Method,Extraction_Note,Protocol_Completeness,Precursor_Qualification,Experiment_Generation,Condition_Signature,Replicate_Group_Size,Source_Group_Size,Source_Group_Cap_Factor,Evidence_Quality_Weight,Training_Weight,Curation_Version,Leakage_Safe_Group
V11-LIT-017,TRAINING_CANDIDATE,True,DOI::10.1021/acs.inorgchem.0c00481,"PAIR::co::3-amino-4,4'-bipyrazole",peer_reviewed_literature,V11-LIT-017,10.1021/acs.inorgchem.0c00481,,,https://doi.org/10.1021/acs.inorgchem.0c00481,Cobalt(II) Bipyrazolate Metal–Organic Frameworks as Heterogeneous Catalysts in Cumene Aerobic Oxidation: A Tag-Dependent Selectivity,Co(BPZNH2)·DMF,"3-amino-4,4'-bipyrazole",,,Bipyrazole/pyrazole,Co,Co(NO3)2·6H2O,nitrate,6.0,2,DMF,DMF,15.0,,,,,,,,,Nessuno,,120,24.0,1.0,1.0,1.0,15.0,0.1333333333333333,Heated stirred synthesis,,Slow-cooled; filtered; washed with hot DMF (2 × 10 mL); dried under vacuum,2,Crystalline MOF,,,,,,,True,False,PXRD whole-pattern refinement,Dark-violet Co(BPZNH2)·DMF; PXRD showed two closely related Cccm phases and supported the reported open framework.,manual_primary_article,"Direct transcription of the experimental section: 0.149 g ligand (1.00 mmol), 0.291 g Co(NO3)2·6H2O (1.00 mmol), 15 mL DMF, 393 K, 24 h; reported yield 73%.",FULL_PROTOCOL,Precursor identity and hydration explicitly reported.,,COND-89fa24e63f03afa9,1,1,1.0,1.0,1.0,11.0-foundation-tranche-03,SAFE-GROUP-001
V11-HKUST-G1-06,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G1-06,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 5 mL / DMF 0.5 mL,H2O,5.0,DMF,0.5,EtOH,0.0,MeOH,0.0,iPrOH,0.0,Nessuno,,101,0.1,,,1.1111111111111112,5.5,,Automated microwave synthesis,176.0,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.35,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-06; normalized crystallinity/phase-purity score 0.35.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,COND-0281a8db002131c3,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G1-07,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G1-07,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 0.5 mL / MeOH 1 mL / iPrOH 4 mL,H2O,0.0,DMF,0.5,EtOH,0.0,MeOH,1.0,iPrOH,4.0,Nessuno,,107,1.0,,,0.5555555555555556,5.5,,Automated microwave synthesis,232.0,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.65,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-07; normalized crystallinity/phase-purity score 0.65.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,COND-c63d32c74450d835,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G1-08,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G1-08,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 1 mL / iPrOH 4.5 mL,H2O,1.0,DMF,0.0,EtOH,0.0,MeOH,0.0,iPrOH,4.5,Nessuno,,158,0.1,,,1.0,5.5,,Automated microwave synthesis,249.0,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.4,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-08; normalized crystallinity/phase-purity score 0.4.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,COND-3e9d31539ed27365,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G1-09,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G1-09,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,MeOH 5.5 mL,H2O,0.0,DMF,0.0,EtOH,0.0,MeOH,5.5,iPrOH,0.0,Nessuno,,138,0.3333333333333333,,,0.6666666666666666,5.5,,Automated microwave synthesis,211.0,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.8,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-09; normalized crystallinity/phase-purity score 0.8.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,COND-fe580a575c9fd60e,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G1-10,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G1-10,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 4 mL / MeOH 0.5 mL,H2O,4.0,DMF,0.0,EtOH,0.0,MeOH,0.5,iPrOH,0.0,Nessuno,,200,0.0666666666666666,,,0.5882352941176471,4.5,,Automated microwave synthesis,154.0,Not encoded in the published Supplementary Data 1 table.,0,Very low target crystallinity / failed target synthesis,0.1,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-10; normalized crystallinity/phase-purity score 0.1.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,COND-86b9c7f81fc71c72,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G1-11,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G1-11,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 5 mL / MeOH 0.5 mL / iPrOH 0.5 mL,H2O,0.0,DMF,5.0,EtOH,0.0,MeOH,0.5,iPrOH,0.5,Nessuno,,198,0.8833333333333333,,,1.1111111111111112,6.0,,Automated microwave synthesis,165.0,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.6,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-11; normalized crystallinity/phase-purity score 0.6.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,COND-5498be4f486d71d7,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G1-12,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G1-12,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,EtOH 0.5 mL / MeOH 5 mL,H2O,0.0,DMF,0.0,EtOH,0.5,MeOH,5.0,iPrOH,0.0,Nessuno,,174,0.9,,,1.25,5.5,,Automated microwave synthesis,248.0,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.6,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-12; normalized crystallinity/phase-purity score 0.6.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,COND-c213e13cb2f4cbfe,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G1-13,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G1-13,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.5 mL / DMF 0.5 mL / MeOH 5 mL,H2O,0.5,DMF,0.5,EtOH,0.0,MeOH,5.0,iPrOH,0.0,Nessuno,,132,0.7333333333333333,,,0.5882352941176471,6.0,,Automated microwave synthesis,152.0,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.7,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-13; normalized crystallinity/phase-purity score 0.7.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,COND-ea4572cdd4da0354,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G1-14,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G1-14,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,EtOH 5 mL,H2O,0.0,DMF,0.0,EtOH,5.0,MeOH,0.0,iPrOH,0.0,Nessuno,,129,0.5666666666666667,,,1.25,5.0,,Automated microwave synthesis,250.0,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.7,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-14; normalized crystallinity/phase-purity score 0.7.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,COND-ce8ac48b1691ded7,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G1-15,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G1-15,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,iPrOH 5.5 mL,H2O,0.0,DMF,0.0,EtOH,0.0,MeOH,0.0,iPrOH,5.5,Nessuno,,191,0.5,,,0.5555555555555556,5.5,,Automated microwave synthesis,172.0,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.55,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-15; normalized crystallinity/phase-purity score 0.55.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,COND-1d9de3ebc89e9bd0,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G1-16,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G1-16,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.5 mL / DMF 4.5 mL / iPrOH 0.5 mL,H2O,0.5,DMF,4.5,EtOH,0.0,MeOH,0.0,iPrOH,0.5,Nessuno,,194,0.1333333333333333,,,1.25,5.5,,Automated microwave synthesis,206.0,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.7,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-16; normalized crystallinity/phase-purity score 0.7.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,COND-46ca7b7b03df5b43,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G1-17,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G1-17,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 5 mL / EtOH 0.5 mL / iPrOH 0.5 mL,H2O,5.0,DMF,0.0,EtOH,0.5,MeOH,0.0,iPrOH,0.5,Nessuno,,100,0.9833333333333332,,,0.5882352941176471,6.0,,Automated microwave synthesis,150.0,Not encoded in the published Supplementary Data 1 table.,0,Very low target crystallinity / failed target synthesis,0.2,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-17; normalized crystallinity/phase-purity score 0.2.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,COND-dc1719cdbf92cd41,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G1-18,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G1-18,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 4.5 mL / DMF 0.5 mL,H2O,4.5,DMF,0.5,EtOH,0.0,MeOH,0.0,iPrOH,0.0,Nessuno,,126,0.0333333333333333,,,0.5882352941176471,5.0,,Automated microwave synthesis,244.0,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.5,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-18; normalized crystallinity/phase-purity score 0.5.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,COND-4c3fbd3d3719595f,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G1-19,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G1-19,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 0.5 mL / EtOH 1 mL / MeOH 0.5 mL / iPrOH 3.5 mL,H2O,0.0,DMF,0.5,EtOH,1.0,MeOH,0.5,iPrOH,3.5,Nessuno,,110,0.05,,,0.7692307692307692,5.5,,Automated microwave synthesis,154.0,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.5,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-19; normalized crystallinity/phase-purity score 0.5.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,COND-c49e41612ec60f1f,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
