Positive_ID,ID,Legante,Famiglia_Legante,Metallo,Sale_Metallico,Solvente,Additivo_Colinker,Temperatura_C,Tempo_ore,mmol_Legante,mmol_Sale,Rapporto_LM,Volume solvente,Hydration_Number,Counterion_Class,Oxidation_State,Procedura_Sintetica,Esito_ML,Positive_Library_Source,Data_Quality_Flag,Split_Set
POS-0620,628,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Non specificata,Mn,Mn(OAc)2·4H2O,DMF/H2O,Acido acetico,100,48.0,4.0,5.0,0.8,,,,,Hydrothermal,2,external_positive_after_locked_evaluation,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0621,631,2-Aminoterephthalic acid,Non specificata,Cu,Cu(NO3)2·2.5H2O,H2O/MeOH,Nessuno,85,18.0,1.0,2.0,0.5,,,,,Microwave,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0622,641,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Non specificata,Zr,ZrCl4,H2O/THF,Acido benzoico,120,2.0,2.0,4.0,0.5,,,,,Precipitation,2,external_positive_after_locked_evaluation,additive_canonicalized;numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0623,646,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Non specificata,Zn,Zn(OAc)2·2H2O,MeOH,HNO3,100,6.0,4.0,1.0,4.0,,,,,Hydrothermal,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0624,649,2-Aminoterephthalic acid,Non specificata,Co,Co(NO3)2·6H2O,DMF/H2O/EtOH,Acido acetico,200,36.0,2.0,2.5,0.8,,,,,Microwave,2,external_positive_after_locked_evaluation,additive_canonicalized;numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0625,659,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Non specificata,Mg,Mg(NO3)2·6H2O,H2O,HNO3,85,36.0,1.0,3.0,0.3333,,,,,Precipitation,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0626,664,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Non specificata,Cu,Cu(OAc)2·H2O,H2O/MeOH,HNO3,120,24.0,1.5,1.0,1.5,,,,,Hydrothermal,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0627,667,2-Aminoterephthalic acid,Non specificata,Ni,Ni(NO3)2·6H2O,DEF,Nessuno,100,72.0,4.0,1.0,4.0,,,,,Microwave,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0628,677,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Non specificata,Zn,Zn(NO3)2·6H2O,DMF,Trietilammina (TEA),120,36.0,0.25,5.0,0.05,,,,,Precipitation,2,external_positive_after_locked_evaluation,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0629,682,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Non specificata,Co,Co(OAc)2·4H2O,DMF/H2O/EtOH,Trietilammina (TEA),60,18.0,2.0,4.0,0.5,,,,,Hydrothermal,2,external_positive_after_locked_evaluation,additive_canonicalized;numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0630,685,2-Aminoterephthalic acid,Non specificata,Fe,FeCl3·6H2O,H2O/THF,Trietilammina (TEA),60,18.0,0.25,3.0,0.0833,,,,,Microwave,2,external_positive_after_locked_evaluation,additive_canonicalized;numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0631,695,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Non specificata,Cu,Cu(NO3)2·2.5H2O,DMA,Trietilammina (TEA),85,4.0,0.25,2.0,0.125,,,,,Precipitation,2,external_positive_after_locked_evaluation,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0632,700,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Non specificata,Ni,Ni(OAc)2·4H2O,DEF,Acido formico,120,4.0,3.0,2.5,1.2,,,,,Hydrothermal,2,external_positive_after_locked_evaluation,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0633,706,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Co,Co(NO3)2·6H2O,H2O/EtOH,Nessuno,180,72.0,0.05,0.062,0.8,,,,,Hydrothermal,2,external_positive_after_locked_evaluation,solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0634,715,2-Aminoterephthalic acid,Carbossilati aromatici,Zr,ZrCl4,MeOH,Nessuno,150,48.0,0.5,1.0,0.5,,,,,Sonochemical,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0635,720,2-Aminoterephthalic acid,Carbossilati aromatici,Ni,Ni(OAc)2·4H2O,DMF/H2O/EtOH,Nessuno,120,48.0,0.5,0.625,0.8,,,,,Microwave,2,external_positive_after_locked_evaluation,solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0636,730,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Cu,Cu(OAc)2·H2O,DMF/H2O,Nessuno,80,72.0,0.5,0.625,0.8,,,,,Room Temperature,2,external_positive_after_locked_evaluation,temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0637,763,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Fe,FeCl3·6H2O,H2O/EtOH,Nessuno,80,4.0,0.1,0.05,2.0,,,,,Solvothermal,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0638,766,2-Aminoterephthalic acid,Carbossilati aromatici,Al,Al(NO3)3·9H2O,H2O,Nessuno,100,4.0,0.05,0.05,1.0,,,,,Sonochemical,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0639,768,2-Aminoterephthalic acid,Carbossilati aromatici,Mn,Mn(OAc)2·4H2O,MeOH,Nessuno,160,72.0,0.05,0.062,0.8,,,,,Sonochemical,2,external_positive_after_locked_evaluation,temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0640,775,2-Aminoterephthalic acid,Carbossilati aromatici,Cd,Cd(NO3)2·4H2O,DMF/H2O/EtOH,Nessuno,25,36.0,0.1,0.05,2.0,,,,,Sonochemical,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0641,789,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Carbossilati aromatici,Zr,ZrOCl2·8H2O,H2O,Nessuno,60,18.0,0.05,0.05,1.0,,,,,Sonochemical,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0642,798,2-Aminoterephthalic acid,Carbossilati aromatici,Fe,FeCl3·6H2O,DMF/H2O,Nessuno,150,48.0,2.0,6.061,0.33,,,,,Microwave,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0643,799,2-Aminoterephthalic acid,Carbossilati aromatici,Zr,ZrOCl2·8H2O,DEF,Nessuno,80,72.0,0.05,0.062,0.8,,,,,Hydrothermal,2,external_positive_after_locked_evaluation,temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0644,805,2-Aminoterephthalic acid,Carbossilati aromatici,Zn,Zn(NO3)2·6H2O,DEF,Nessuno,140,36.0,0.05,0.05,1.0,,,,,Solvothermal,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0645,809,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Carbossilati aromatici,Cd,Cd(NO3)2·4H2O,H2O,Nessuno,140,48.0,2.0,2.5,0.8,,,,,Hydrothermal,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0646,819,2-Aminoterephthalic acid,Carbossilati aromatici,Fe,FeCl3·6H2O,DMF/MeOH,Nessuno,140,48.0,2.0,1.667,1.2,,,,,Solvothermal,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0647,820,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Zr,ZrOCl2·8H2O,H2O,Nessuno,80,36.0,2.0,2.0,1.0,,,,,Microwave,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0648,822,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Carbossilati aromatici,Zr,ZrCl4,DMA,Nessuno,120,48.0,0.5,0.333,1.5,,,,,Room Temperature,2,external_positive_after_locked_evaluation,temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0649,827,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Cu,Cu(NO3)2·3H2O,DMF,Nessuno,160,48.0,1.0,0.5,2.0,,,,,Microwave,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0650,833,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Co,Co(NO3)2·6H2O,DMF/H2O,Nessuno,160,12.0,1.0,0.667,1.5,,,,,Microwave,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0651,838,2-Aminoterephthalic acid,Carbossilati aromatici,Cu,Cu(OAc)2·H2O,DMF/MeOH,Nessuno,120,24.0,0.1,0.083,1.2,,,,,Room Temperature,2,external_positive_after_locked_evaluation,temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0652,846,2-Aminoterephthalic acid,Carbossilati aromatici,Co,Co(NO3)2·6H2O,DEF,Nessuno,60,18.0,0.2,0.1,2.0,,,,,Solvothermal,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0653,852,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Carbossilati aromatici,Zr,ZrOCl2·8H2O,DMA,Nessuno,25,12.0,0.5,0.333,1.5,,,,,Room Temperature,2,external_positive_after_locked_evaluation,temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0654,856,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Carbossilati aromatici,Co,Co(OAc)2·4H2O,DMA,Nessuno,180,72.0,0.2,0.4,0.5,,,,,Sonochemical,2,external_positive_after_locked_evaluation,temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0655,861,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Fe,Fe(NO3)3·9H2O,DMF/MeOH,Nessuno,120,36.0,1.0,3.03,0.33,,,,,Solvothermal,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0656,866,2-Aminoterephthalic acid,Carbossilati aromatici,Ni,Ni(OAc)2·4H2O,DMF/MeOH,Nessuno,180,48.0,1.0,5.0,0.2,,,,,Hydrothermal,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0657,868,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Carbossilati aromatici,Zn,Zn(OAc)2·2H2O,H2O,Nessuno,60,24.0,1.0,5.0,0.2,,,,,Sonochemical,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0658,877,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Zn,Zn(OAc)2·2H2O,DEF,Nessuno,80,36.0,0.2,0.4,0.5,,,,,Microwave,2,external_positive_after_locked_evaluation,temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0659,886,2-Aminoterephthalic acid,Carbossilati aromatici,Cu,Cu(NO3)2·3H2O,DEF,Nessuno,150,36.0,0.2,0.606,0.33,,,,,Sonochemical,2,external_positive_after_locked_evaluation,temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0660,894,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Zn,Zn(OAc)2·2H2O,H2O/EtOH,Nessuno,120,48.0,0.2,1.0,0.2,,,,,Solvothermal,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0661,896,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Zn,Zn(OAc)2·2H2O,H2O,Nessuno,180,4.0,1.0,0.833,1.2,,,,,Microwave,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0662,897,2-Aminoterephthalic acid,Carbossilati aromatici,Fe,FeCl3·6H2O,DMF/H2O/EtOH,Nessuno,160,18.0,1.0,1.25,0.8,,,,,Room Temperature,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0663,900,2-Aminoterephthalic acid,Carbossilati aromatici,Zn,Zn(OAc)2·2H2O,H2O/EtOH,Nessuno,120,36.0,1.0,3.03,0.33,,,,,Solvothermal,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0664,907,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Mg,Mg(NO3)2·6H2O,DMA,Nessuno,80,48.0,0.1,0.5,0.2,,,,,Hydrothermal,2,external_positive_after_locked_evaluation,temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0665,908,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Carbossilati aromatici,Cd,Cd(NO3)2·4H2O,H2O/EtOH,Nessuno,140,24.0,0.5,0.25,2.0,,,,,Microwave,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0666,909,2-Aminoterephthalic acid,Carbossilati aromatici,Cu,Cu(OAc)2·H2O,DMF,Nessuno,140,4.0,0.05,0.042,1.2,,,,,Hydrothermal,2,external_positive_after_locked_evaluation,temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0667,912,2-Aminoterephthalic acid,Carbossilati aromatici,Al,AlCl3·6H2O,DEF,Nessuno,100,4.0,0.05,0.05,1.0,,,,,Room Temperature,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0668,917,2-Aminoterephthalic acid,Carbossilati aromatici,Cd,Cd(NO3)2·4H2O,H2O,Nessuno,180,4.0,0.2,0.2,1.0,,,,,Sonochemical,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0669,929,2-Aminoterephthalic acid,Carbossilati aromatici,Fe,Fe(NO3)3·9H2O,H2O,Nessuno,160,12.0,0.5,0.417,1.2,,,,,Microwave,2,external_positive_after_locked_evaluation,temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0670,931,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Carbossilati aromatici,Cu,Cu(NO3)2·3H2O,DMF/H2O/EtOH,Nessuno,60,48.0,0.5,0.333,1.5,,,,,Microwave,2,external_positive_after_locked_evaluation,solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0671,935,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Carbossilati aromatici,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,150,24.0,1.0,0.833,1.2,,,,,Solvothermal,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0672,936,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Carbossilati aromatici,Zn,Zn(NO3)2·6H2O,DMF/MeOH,Nessuno,100,24.0,0.2,1.0,0.2,,,,,Hydrothermal,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0673,951,2-Aminoterephthalic acid,Carbossilati aromatici,Fe,Fe(NO3)3·9H2O,DMA,Nessuno,100,72.0,0.1,0.125,0.8,,,,,Sonochemical,2,external_positive_after_locked_evaluation,temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0674,958,2-Aminoterephthalic acid,Carbossilati aromatici,Zn,Zn(OAc)2·2H2O,DMF/MeOH,Nessuno,140,18.0,1.0,3.03,0.33,,,,,Hydrothermal,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0675,968,2-Aminoterephthalic acid,Carbossilati aromatici,Mn,Mn(OAc)2·4H2O,DMF/MeOH,Nessuno,180,48.0,0.5,0.333,1.5,,,,,Room Temperature,2,external_positive_after_locked_evaluation,temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0676,975,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Fe,Fe(NO3)3·9H2O,DEF,Nessuno,25,72.0,2.0,10.0,0.2,,,,,Sonochemical,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0677,991,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Carbossilati aromatici,Zn,Zn(NO3)2·6H2O,DMF/MeOH,Nessuno,25,12.0,0.2,0.2,1.0,,,,,Hydrothermal,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0678,993,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Carbossilati aromatici,Cu,Cu(NO3)2·3H2O,DEF,Nessuno,60,18.0,0.5,0.417,1.2,,,,,Hydrothermal,2,external_positive_after_locked_evaluation,temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0679,994,2-Aminoterephthalic acid,Carbossilati aromatici,Ni,Ni(OAc)2·4H2O,DMF/H2O/EtOH,Nessuno,60,4.0,0.05,0.042,1.2,,,,,Sonochemical,2,external_positive_after_locked_evaluation,solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0680,996,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Ni,Ni(NO3)2·6H2O,DMA,Nessuno,180,36.0,1.0,3.03,0.33,,,,,Sonochemical,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0681,997,2-Aminoterephthalic acid,Carbossilati aromatici,Cu,Cu(OAc)2·H2O,DMF/H2O/EtOH,Nessuno,100,36.0,0.5,0.625,0.8,,,,,Microwave,2,external_positive_after_locked_evaluation,solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0682,1000,2-Aminoterephthalic acid,Carbossilati aromatici,Ni,Ni(OAc)2·4H2O,DMF/H2O/EtOH,Nessuno,60,48.0,1.0,3.03,0.33,,,,,Room Temperature,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,EXTERNAL_TEST
POS-0683,MOFs_118,"3,3-dimethyl-4,4'-bipyrazole",Bipyrazole,Ag,AgNO3,DMF,Nessuno,100,48.0,0.9,0.9,1.0,55.0,,,,Solvothermal,2,external_positive_after_locked_evaluation,numeric_decimal_standardized,EXTERNAL_TEST
POS-0684,MOFs_120,"3,3-dimethyl-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,140,120.0,1.2,0.6,2.0,70.0,,,,Solvothermal,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;salt_hydrate_separator_standardized,EXTERNAL_TEST
POS-0685,MOFs_121,"3,3-dimethyl-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,140,120.0,1.2,0.6,2.0,60.0,,,,Solvothermal,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;salt_hydrate_separator_standardized,EXTERNAL_TEST
POS-0686,MOFs_122,"3,3-dimethyl-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,140,48.0,1.0,0.5,2.0,60.0,,,,Solvothermal,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;salt_hydrate_separator_standardized,EXTERNAL_TEST
POS-0687,MOFs_290,BPz,Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,150,24.0,0.8,0.8,1.0,30.0,,,,Solvothermal,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;salt_hydrate_separator_standardized,EXTERNAL_TEST
POS-0688,MOFs_291,BPz,Bipyrazole,Co,Co(OAc)2·4H2O,DMF,Nessuno,120,72.0,1.5,1.5,1.0,45.0,,,,Solvothermal,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;salt_hydrate_separator_standardized,EXTERNAL_TEST
POS-0689,MOFs_293,BPz,Bipyrazole,Co,Co(OAc)2·4H2O,DMF,Nessuno,120,72.0,0.5,0.5,1.0,0.15,,,,Solvothermal,2,external_positive_after_locked_evaluation,numeric_decimal_standardized;salt_hydrate_separator_standardized;exact_duplicate_candidate,EXTERNAL_TEST
